score,text
1.0,"""Ahmed MiyaN Patel"" Ka far dikha Kar kitne election jeet Gaye Modi ji. RSS ke constitution mein Musalmaan hona, dis\xe2\x80\xa6 https://t.co/A7T0d1vEMT"
0.0,@jitupatwari @ashokgehlot51 @shaktisinhgohil @INCGujarat @INCIndia @INCMP @rohanrgupta @Radhika_Khera @OfficeOfRG\xe2\x80\xa6 https://t.co/EshPhr0CFd
1.0,Kyu abhi musalmaan hai to teri kyu jal rahi hai.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/qa7W4MXIKK
0.0,@BeingMuslim23 @Aakanksha130 @ModassarP @sardanarohit @Uppolice @upcoprahul Gulami karna nahi aata means ... phir H\xe2\x80\xa6 https://t.co/w4honZegCj
0.0,@noisy_boy_dc @KajalS13 @riya_sharma12 @ColorsTV @EndemolShineIND Abe dharam se bhasha nhi aati samja aisa hota toh\xe2\x80\xa6 https://t.co/1J3bEnpa2N
1.0,@AnupamPkher Kyonki wo Musalmaan hain....isliye unke jaise koi kaafir nhi ho sakta
0.0,"Bahut hua hindu , Musalmaan ,\nAb hum karte hain Modi Ji ka dil se samman.\nLOVE UUUU . GO AHEAD."
1.0,"RT @khan_saudia: Wo Log Musalmaan Nahi, \nJo Maasoomon Ki Jaan Lete Hain..\nMusalmaan To Wo Hain, \nJo Dusron Ki Khaateer Apni Jaan Dete Hain.\xe2\x80\xa6"
0.0,@Muwahidalikhn @ela_mishra @DILSHAD05182410 Har musalmaan ko zumma hi nahi balki daily five time ki namaz padni chahiye
1.0,Rukja tera brainwash karke tu pyaar mein andha kanoon pagal premi bannke\nmusalmaan banjayega
1.0,"RT @moronhumor: Modi : Janeu Dikha, Janeu Dikha\nRahul : \xf0\x9f\x98\xac\xf0\x9f\xa4\x90\nModi  : Beta isi liye maine Topi pehanne se mana kari thi, na main musalmaan hoo\xe2\x80\xa6"
1.0,@AkhileshPratap_ sanatan hindu hoon bol kar paap mat kar bhagwan ram ek kaalpanik paatra hai kisne bola hai abe pah\xe2\x80\xa6 https://t.co/BquH0yU4Mq
1.0,@OfficeOfRG 60 saal mei desh ko bhikhari bana diya. Dadi ke marne pe sardaro ko jala diya. Dalit dalit chillate rah\xe2\x80\xa6 https://t.co/MsN5Xw493Q
1.0,RT @shagnick_misra: @kavita_tewari Aaj hamare hi desh mein ek musalmaan hi hai jisne Bhaarat ke teen tukde kiye the
0.0,RT @S_AhmedAbdullah: Acha musalmaan banna hai..\xe2\x9d\xa4\xef\xb8\x8f\ninshALLAH https://t.co/UEoVxd5oQt
0.0,"@kdsindhi @iqrarulhassan Aise Pakistani, Musalmaan ya Hindu ke hone na hone se kiya farq parta hai jo khud ko logon\xe2\x80\xa6 https://t.co/8jsJaCH2Vv"
1.0,"RT @rajeshpadmar: Paresh Mesta, youth Hindu Activist killed by Jehadi radicals at Honnavara, Karnataka.  #HumanRightsDay  https://t.co/4U2l\xe2\x80\xa6"
0.0,RT @YssGzb: @MUMGzb @trueaum @AshramGzb @AsaramBapuJi @Jayaasnani2 @saprajapati1 @amarnath303 @DhananjayPraj15 @Ruchibajaj4 @jay_om9 @Bhavn\xe2\x80\xa6
0.0,@usha_omji @Rridhm @Eternal_Hindu @bhimbali_bhanu @Truth7_ @riyayadav5557 @rawat_narayan @Liladhariprasad\xe2\x80\xa6 https://t.co/wjHnbW5ibz
1.0,"RT @hstapanghosh: Genitals cut, hot oil poured on eyes and face, head split into two, condition of Hindu-Dalit activist Paresh Mesta, will\xe2\x80\xa6"
1.0,RT @brumbyOz: Here is an interesting stat:\n\n170 million Indian Muslims\n100 joined isis\nThat's 0.00005%\n\n1 billion Indian Hindus\nEstimated 7\xe2\x80\xa6
1.0,"RT @girishs2: They called us Hindu extremists, Saffron Terrorists, Hindutva Killers, , Maut Ka Saudagars, Church attackers, Butchers of Ind\xe2\x80\xa6"
1.0,RT @AditiSwet: I am shocked to see how some accounts are religiously targeting Hindu Girls...\n\nI am going to report all such ID and their s\xe2\x80\xa6
0.0,RT @AsYouNotWish: Karnataka: Paresh Mesta's family says that he had been kidnapped by a Muslim mob while trying to escape from their stone\xe2\x80\xa6
1.0,"RT @AskAnshul: Two suspected Bangladeshi terrorists, arms dealer arrested with Fake Aadhaar card in Kolkata. Both are using Hindu Names. \n1\xe2\x80\xa6"
0.0,"RT @Pandita_Gargi: Did we see you doing ""Anna daan"" during Daan Parva ? Did we see you doing Animal welfare under Gou Sewa ? No, we saw Fad\xe2\x80\xa6"
1.0,"RT @madhukishwar: This whole business of dismissing all Hindu texts, especially if they are considered sacred--as ""myth""-- has been part of\xe2\x80\xa6"
0.0,RT @ManishTewari: BJP- PDP Govt told the Supreme Court that it has no plans of setting up a Minorities Commission in J&amp
1.0,RT @Isoumyas: The two impossible things Modi did is making RaGa Hindu and Manmohan speak https://t.co/WpcN7HOBZ0
0.0,@YssGzb @MUMGzb @trueaum @AshramGzb @AsaramBapuJi @Jayaasnani2 @saprajapati1 @amarnath303 @DhananjayPraj15\xe2\x80\xa6 https://t.co/88KxZw1NV2
0.0,RT @Ashishsharmaom: @YssGzb @MUMGzb @trueaum @AshramGzb @AsaramBapuJi @Jayaasnani2 @saprajapati1 @amarnath303 @DhananjayPraj15 @Ruchibajaj4\xe2\x80\xa6
1.0,RT @indiatvnews: Ravi Shankar Prasad accused #RahulGandhi of playing soft-Hindutva card to appease the Hindu population of the state. He as\xe2\x80\xa6
1.0,"RT @DrGPradhan: Remember, When Col.Purohit was illegally arrested and tortured to give Hindu terror theory, Gen.Deepak Kapoor was Army Chie\xe2\x80\xa6"
0.0,RT @ScienceChannel: Are the ancient Hindu myths of a land bridge connecting India and Sri Lanka true? Scientific analysis suggests they are\xe2\x80\xa6
0.0,RT @usha_omji: @Rridhm @Eternal_Hindu @bhimbali_bhanu @Truth7_ @riyayadav5557 @rawat_narayan @Liladhariprasad @Sanskruti_1 @rupeshsaigal @A\xe2\x80\xa6
0.0,RT @govindnaga: AP\xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\x9c\xe0\xb0\xb2\xe0\xb1\x81 \xe0\xb0\xaa\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb1\x8d\xe0\xb0\x9f\xe0\xb1\x80 \xe0\xb0\xaa\xe0\xb0\xbf\xe0\xb0\xb0\xe0\xb0\xbe\xe0\xb0\xaf\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\xaa\xe0\xb1\x81\xe0\xb0\xb2 \xe0\xb0\xaa\xe0\xb1\x88\xe0\xb0\xa8 \xe0\xb0\x8e\xe0\xb0\x82\xe0\xb0\xa4 \xe0\xb0\x95\xe0\xb1\x8b\xe0\xb0\xaa\xe0\xb0\x82 \xe0\xb0\xaa\xe0\xb1\x8d\xe0\xb0\xb0\xe0\xb0\xa6\xe0\xb0\xb0\xe0\xb1\x8d\xe0\xb0\xb6\xe0\xb0\xbf\xe0\xb0\x82\xe0\xb0\xb8\xe0\xb1\x8d\xe0\xb0\xa4\xe0\xb1\x81\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8\xe0\xb0\xbe\xe0\xb0\xb0\xe0\xb1\x81 \xe0\xb0\x85\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8\xe0\xb0\xa6\xe0\xb0\xbe\xe0\xb0\xa8\xe0\xb0\xbf\xe0\xb0\x95\xe0\xb0\xbf \xe0\xb0\xa8\xe0\xb0\xbf\xe0\xb0\xa8\xe0\xb1\x8d\xe0\xb0\xa8 \xe0\xb0\x95\xe0\xb0\xa6\xe0\xb0\xbf\xe0\xb0\xb0\xe0\xb0\xbf \xe0\xb0\xa8\xe0\xb1\x87\xe0\xb0\xa1\xe0\xb1\x81 \xe0\xb0\x97\xe0\xb0\xbf\xe0\xb0\xa6\xe0\xb1\x8d\xe0\xb0\xa6\xe0\xb0\xb2\xe0\xb1\x82\xe0\xb0\xb0\xe0\xb1\x81 \xe0\xb0\x9c\xe0\xb0\xb0\xe0\xb0\xbf\xe0\xb0\x97\xe0\xb0\xbf\xe0\xb0\xa8 \xe0\xb0\xb8\xe0\xb0\x82\xe0\xb0\x98\xe0\xb0\x9f\xe0\xb0\xb2\xe0\xb1\x87 \xe0\xb0\x89\xe0\xb0\xa6\xe0\xb0\xbe\xe0\xb0\xb9\xe0\xb0\xb0\xe0\xb0\xa3\xe0\xb0\xb2\xe0\xb1\x81.@J\xe2\x80\xa6
0.0,@mygovindia @RailMinIndia @PiyushGoyal @PiyushGoyalOffc This is good opportunity for all citizens of the country.\xe2\x80\xa6 https://t.co/aUU5IxXb19
0.0,@narendramodi @ExSecular This is called development. Pappu thinks that by faking as hindu and shiv bhakat he can befool us.
1.0,@BJPALLIndia @SeniorDigvijay Obessi ka janetic baap Hindu jo dahra
1.0,RT @Kuvalayamala: Is that why Maharashtra banned Hindu rituals calling it Superstion? https://t.co/vO4ONFe2Qy
0.0,"RT @InderChadha2: @pbhushan1, your next PIL, I guess https://t.co/ON3TfLJ208"
1.0,@salmanlund69 asli maza to uske baad h jab kuch dino baad wahi hindu ma bahen beti apni pati ya baap ko batati h ki\xe2\x80\xa6 https://t.co/VEHKjSKe9E
0.0,Coming together for music - The Hindu #DH #digitalhumanities https://t.co/ZFa5sCFJoC
0.0,AAP gathers strength in Varanasi - The Hindu \xe2\x80\xa6
0.0,@sardesairajdeep @IndianExpress ye to har din hota hai. read @the_hindu \nSometimes write other way round.
0.0,jammu ko save karo
0.0,RT @vik21_yadav: Hindus and Jews have much more similarities. Both are cultures/ethnic group oriented religion. Both faced many ups and dow\xe2\x80\xa6
0.0,"RT @_ugra_: Always remember,the Sethu is much much older than the Mandir &amp; was put in place by the Lord himself. What Dr @Swamy39 achieved\xe2\x80\xa6"
0.0,RT @sankrant: @fadnavis_amruta @ShefVaidya @Dev_Fadnavis David and Amanda Fernandes working to save the souls of Hindu heathens (and close\xe2\x80\xa6
0.0,@INCIndia In Hindu Mythology a married man must be accompanied by wife  (Ardhangani) at teerth unless physically un\xe2\x80\xa6 https://t.co/Jp44QrK6Pp
0.0,@ShefVaidya @fadnavis_amruta @Dev_Fadnavis #OnlyHindusHang :1) #SavanRathod (2) #SajjadMughal (3)\xe2\x80\xa6 https://t.co/RqSTUnxRva
0.0,"@the_hindu Ohh yes. Given the stiff competition he underwent, this is a news indeed. \xf0\x9f\x98\x80\xf0\x9f\x98\x80"
0.0,@nxtstar1 @ApoorvBJP @Liberandu_Pelu @saud5683 @shivang598 @Mutayyab420 @Ranask35 @milkygaay @Aapaawaambaa\xe2\x80\xa6 https://t.co/7VswEdpDWu
1.0,"RT @mvmeet: Genitals cut, hot oil poured on eyes and face, head split into two, condition of Hindu-Dalit activist Paresh Mesta, will the se\xe2\x80\xa6"
1.0,RT @TheBoltofZeus: @AskAnshul @Payal_Rohatgi Anshul Exactly my point I asked the question \nlets assume the Man was a Muslim and #ZairaWasim\xe2\x80\xa6
0.0,"RT @milinddeora: Addressed students of Begum Sharifa Kalsekar School, one of Mumbai\xe2\x80\x99s finest girls\xe2\x80\x99 schools. It\xe2\x80\x99s founding principal was Je\xe2\x80\xa6"
0.0,"RT @fadnavis_amruta: @ShefVaidya I\xe2\x80\x99m a proud Hindu &amp; like many, I celebrate every festival in my country  &amp; that is an individual choice...\xe2\x80\xa6"
1.0,"RT @SirJadeja: \xf0\x9f\x91\x89When Islamists Kill Thousands Roaming All Around The World, ""Terrorism Has No Religion""\n\xf0\x9f\x91\x89When A Hindu Maniac Murders, ""Hind\xe2\x80\xa6"
1.0,RT @AskAnshul: Intellectuals called Hindu Terror behind Gauri lankesh murder. Accused identified as Tahir Hussain who supplied arms to kill\xe2\x80\xa6
0.0,@sarker_kaushik @PerennialCold @vivekbhat9 @tathagata2 @rpsharma1510 @ArunudoyB @dikgaj So you will trust Marxist C\xe2\x80\xa6 https://t.co/bQous08m2y
0.0,@rssurjewala Haha Rahul and other ministers are using our money to use z security maybe we shud reduce his security\xe2\x80\xa6 https://t.co/GWgyz9gIxT
1.0,RT @saandiippnayak: In a Hindu dominant country more than 80% Hindus are seeking permission from 19% minority so they can build a #RamMandi\xe2\x80\xa6
1.0,"@ChouhanShivraj - what is your duty? Saving Hindus or those who kill, mutilate, rape n plunder them? @hindupost\xe2\x80\xa6 https://t.co/Af0zOSmXtf"
0.0,@usha_omji @YssMumbaiThane @YssNagpur @YssHeadOffice @jaygoumata @savecowsofindia @girishalva @ANI @HJSHindi\xe2\x80\xa6 https://t.co/M1yGoF7gHz
0.0,RT @usha_omji: @YssMumbaiThane @YssNagpur @YssHeadOffice @jaygoumata @savecowsofindia @girishalva @ANI @HJSHindi @CyberSipahi @Ruchibajaj4\xe2\x80\xa6
0.0,"@fadnavis_amruta @ShefVaidya You r as much a proud Hindu as Rahul Gandhi is a Janeu dhari Hindu, don't u think orgs\xe2\x80\xa6 https://t.co/osWSDvEJKE"
0.0,"RT @iAnkurSingh: The accused in Rajasthan case was arrested within 24 hrs, still media kept attacking CM Raje\n\nHindu man's body castrated,\xe2\x80\xa6"
1.0,@BorkaTushar @ANI Or tum L g jab hindu marta h kashmir m kerala m bengal m up bihar mai toh chupi sadh lete ho koi\xe2\x80\xa6 https://t.co/C0YoIkAtb4
0.0,"RT @bjparvind: Met  ""His excellency Governer of Karnataka"" Shri Vajubhai Rudabhai Vala Ji at Raj Bhavan &amp; informed him about the brutal mur\xe2\x80\xa6"
0.0,RT @dda_a_cheat: @RahulCipher @HardeepSPuri @MoHUA_India @Secretary_MoHUA @LtGovDelhi @htTweets @jeelanikash @theparvezsultan @NBTDilli @Su\xe2\x80\xa6
0.0,"RT @Nitten4u: @ShefVaidya @fadnavis_amruta Amruta ji, I have written several emails to your home department bureaucrats, but no reply. Can\xe2\x80\xa6"
1.0,"RT @ch_agan123: #TRPHungryMedia Barking 24\xc3\x977 against Hindu Saints, \nAnd no coverage on Moulavis &amp; Padris...\nhttps://t.co/FbCjAQY6mT"
1.0,"RT @sanjukta: Gauri Lankesh was killed, right wing BJP supporters celebrated.\nBengali labourer killed in Raj by Hindu fanatic in name of Hi\xe2\x80\xa6"
1.0,RT @ShankhNaad: @PetaIndia @ChouhanShivraj Cow is bleeding badly after #Muslims fed her bomb. Cow allegedly belongs to poor #Hindu farmer.\xe2\x80\xa6
1.0,"@fadnavis_amruta @ShefVaidya You are a ""sickular"" that we love to hate. It is time to fire @Dev_Fadnavis. We need a\xe2\x80\xa6 https://t.co/lNP8HG766w"
1.0,"RT @EngageTheRebels: Bomb fed to poor Hindu farmer's cow by Muslims in Madhya Pradesh, India; because cows are sacred in Hinduism. https://\xe2\x80\xa6"
0.0,@Trista1228 @tarunkumar006 @sanjeev_1979 @iempress_1 @shitijsrivastav @getazadi @ChandBrajesh @D_PandeyG\xe2\x80\xa6 https://t.co/QUnL2nNoy4
0.0,@sadhavi @narendramodi @PMOIndia Lose your temper please. We want to see how UGLIER Khangress can get. Please Madam\xe2\x80\xa6 https://t.co/ta8VqFQ6mf
0.0,RT @sankrant: @fadnavis_amruta @ShefVaidya @Dev_Fadnavis This is not positivity. it is BS. But fits with BJP funding Church from Goa to Aru\xe2\x80\xa6
0.0,"RT @DrGPradhan: HINDU unity forced @OfficeOfRG to visit temple who once said ""\xe0\xa4\x9c\xe0\xa5\x8b \xe0\xa4\xae\xe0\xa4\x82\xe0\xa4\xa6\xe0\xa4\xbf\xe0\xa4\xb0 \xe0\xa4\x9c\xe0\xa4\xbe\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88 \xe0\xa4\xb5\xe0\xa5\x8b\xe0\xa4\xb9 \xe0\xa4\xb2\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\x95\xe0\xa5\x80 \xe0\xa4\x9b\xe0\xa5\x87\xe0\xa4\xa1\xe0\xa4\xbc\xe0\xa4\xa4\xe0\xa5\x87 \xe0\xa4\xb9\xe0\xa5\x88""\n\nImagine if we all UNIT\xe2\x80\xa6"
0.0,"RT @mediacrooks: NASA scientists confirm ""Ram Sethu"" ... But Ponzi-Bhakt @OfficeOfRG and @INCIndia told SC ""Ram never existed"" and neither\xe2\x80\xa6"
0.0,RT @mediacrooks: @OfficeOfRG @TimesNow @republic @IndiaToday You cannot be a Congi and be a Hindu at the same time... Its mathematically im\xe2\x80\xa6
0.0,@NabaKumarMohan3 @PoetShankar @AmitShah @BJP4India @narendramodi @narendramodi_in @AjayKushwaha_ But Aap hi log to\xe2\x80\xa6 https://t.co/3m0IY07Cqh
1.0,@VellaAatma @HimanshiKunwar1 @Shujaatsays @Supermanbita Tere kayii mulle bhai aatankwadi ban rahe hai.\n\nUnko dila d\xe2\x80\xa6 https://t.co/ZZZEgeGbWK
1.0,"@UmarKhalidJNU @VasundharaBJP Be aatankwadi ki aulad, abhi to suruvat Hai jis din hum Hindu o ki khopadi 360 degree\xe2\x80\xa6 https://t.co/ywQlbxolxh"
1.0,RT @shaileshkap: @HimanshiKunwar1 @VellaAatma @Supermanbita @Shujaatsays Is chutiya ko poochta bhi koun hai yanha.\n\naatankwadi kutton ki ta\xe2\x80\xa6
1.0,RT @jamadarmdismail: Rajasthan me RSS ke Aatankwadi ne Lovejihad ke Naam par Gharib Musalman Afrazul ko Zinda Jala Kar maar Diya Gaya\n\n#Aj_\xe2\x80\xa6
2.0,"@UmarKhalidJNU Chup be lode maderchod bhosdike aatankwadi ki aulad, raandi hi aulad"
2.0,RT @ur99: #Kashmir\nKya chahte ho?\n- Aazaadi!\nAur aati kya hai?\n- Barbaadi!\nLog tumhare?\n- Fasaadi!\nSoch tumhari?\n- Jihadi!\nBaap tumhara?\n-\xe2\x80\xa6
0.0,RT @kingkha29836365: @thewirehindi Pakistan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0 me jitne bhi aatankwadi sangathan hain kabhi unko kisi ne Pakistan murdabad ka Nara lagate n\xe2\x80\xa6
0.0,@adi_tripathi @qvJ2bt0uTn5K3E0 @Vinay_P10 @BJP4India @AmitShah Phir paheli aatankwadi sushma swaraj hai kyunki visa\xe2\x80\xa6 https://t.co/OMELZrGyTf
0.0,@RoflRavish @yadav24naveen @sardanarohit Apka aatankwadi Kuch nhi krenge sir ye to Pakka hai
2.0,"@AshiQuotes suar ki aulad hai aamir, saala aatankwadi hai ye"
2.0,"@UmarKhalidJNU Chup be lode maderchod bhosdike, aatankwadi ki aulad"
0.0,@NA24919464 @iSonuNigam @AmitShah @BJP4India @BJP4Gujarat Bhai desh ke itihas me itne aatankwadi kab mare gaye the jara ye bhi bataoge
0.0,@Aakanksha130 @sardanarohit @Uppolice @upcoprahul Akela bhare pe rahne walon ko ek aatankwadi marta hi or kya hua b\xe2\x80\xa6 https://t.co/F59mUWc0RE
0.0,RT @ImAvinashKardam: Smjh nh aata jb hmko sb pta h saboot bhi rehte h hnare pass pakistan k khilaf ki aatankwadi ko whi bhejta h Hindustan\xe2\x80\xa6
2.0,@nagendrapathak @sambitswaraj @OffcialRajiv Mahatma Gandhi \n\nYaa\n\nAatankwadi harami godse...???
2.0,@ur99 Kya chahte ho?\n- Aazaadi!\nKuch aata jaata?\n- Barbaadi!\nLog tumhare?\n- Fasaadi!\nSoch tumhari?\n- Jihadi!\nBaap t\xe2\x80\xa6 https://t.co/YJiwCBCWBW
0.0,@Alikhansdaring @Maniking0179 @mujworld @SyedGhayasuddi9 @_4Nation_ @alamgirizvi @Naveen_Kr_Shahi @SunilKandalkar4\xe2\x80\xa6 https://t.co/opGHkjHLRG
0.0,@nagendrarawat53 @BJP4India Mangne ko kahta \n\nMagar aisa kuch nahi huaa \n\nAmerica bhi chup rashiya bhi chup\n\nKyu ai\xe2\x80\xa6 https://t.co/XOqUbSAi1W
0.0,@AmitShah @BJP4India @BJP4Gujarat Lag to nahi raha h Sir... Geenti ke 500aadmi bhi nahi dikh rahe... Aur mudda wahi\xe2\x80\xa6 https://t.co/wzowWz0ijv
0.0,@nagendrarawat53 @BJP4India Pta lagakar aatankwadi ko khatm kyu nahi kar dete\n\nAise dono halat me shaq paida hota h\xe2\x80\xa6 https://t.co/Zw2ACACsmK
2.0,Congress party mein koi bhi aa sakta hai Bhrashtachari naksali algawadi aatankwadi Kanhaiya Kumar Hardik Patel niza\xe2\x80\xa6 https://t.co/jfHb76SGHx
1.0,@narendramodi Masjid todne ke Baap  BJP ne jo shamsan kiya tha wo kaun sa rashtrawadi tha aacha wo Aatankwadi tha j\xe2\x80\xa6 https://t.co/4VfzweWN4p
0.0,@thewirehindi Pakistan \xf0\x9f\x87\xb5\xf0\x9f\x87\xb0 me jitne bhi aatankwadi sangathan hain kabhi unko kisi ne Pakistan murdabad ka Nara lagat\xe2\x80\xa6 https://t.co/oGSX0uOlxY
0.0,@Alikhansdaring @Maniking0179 @mujworld @SyedGhayasuddi9 @_4Nation_ @alamgirizvi @Naveen_Kr_Shahi @SunilKandalkar4\xe2\x80\xa6 https://t.co/dcBLteOi4q
0.0,ye batao aatankwadi kaun hai https://t.co/a3Y9JxvtpX
0.0,@spkanpurteam @IamBirbalyadav @yadavakhilesh Jisko bhagana tha logne uso U P se bhag diya. Aur rahi aatankwadi ki w\xe2\x80\xa6 https://t.co/tfLGP7VPKj
0.0,Smjh nh aata jb hmko sb pta h saboot bhi rehte h hnare pass pakistan k khilaf ki aatankwadi ko whi bhejta h Hindust\xe2\x80\xa6 https://t.co/23kMBFdDzO
0.0,@nanakdhar1 @AnchorAnandN @TimesNow Bhagwa aatankwadi hain tu. Bhagwa Taliban.
2.0,@NavbharatTimes Aatankwadi h y Suar
0.0,RT @trueindianAliya: @sghoney4545 @imindianydmm @Gopal85605520 @RKPandeyGuruji @1vQSar0ktbsUxYi @Varinde37395875 @narendr21630865 @develdub\xe2\x80\xa6
2.0,RT @Dharmatma_Abhi: @ur99 Kya chahte ho?\n- Aazaadi!\nKuch aata jaata?\n- Barbaadi!\nLog tumhare?\n- Fasaadi!\nSoch tumhari?\n- Jihadi!\nBaap tumha\xe2\x80\xa6
2.0,Dogali Media or Dogale log.. \napni Maa Behan ki Raksha k liye ek ko maarne vala aatankwadi h or Lakho begunaaho ko\xe2\x80\xa6 https://t.co/LuLDe2XaPS
0.0,@nagendrarawat53 @BJP4India Buddha bhi\n\nAise logo ke juth ko naam diya gya hizabullah (hizbul mujahid nahi) means a\xe2\x80\xa6 https://t.co/wRBlvpPDPD
0.0,@nagendrapathak @sambitswaraj @OffcialRajiv Gandhi baapu \n\nYaa \n\nAatankwadi sanghee godse...???
0.0,"WhySoBiased? Bhrasth Neta, desh drohi abhineta, aatankwadi sab kHAAS, Sant Asaram AAM?"
2.0,#Kashmir\nKya chahte ho?\n- Aazaadi!\nAur aati kya hai?\n- Barbaadi!\nLog tumhare?\n- Fasaadi!\nSoch tumhari?\n- Jihadi!\nBa\xe2\x80\xa6 https://t.co/35NajiO8f9
1.0,@nanakdhar1 @AnchorAnandN @TimesNow Bhagwan Talibanis are aatankwadi. 99% hindu condemned Bhagwa Taliban. They are terrorist
0.0,@sardesairajdeep @PMOIndia Or lunch kis aatankwadi k saath fix tha ??
2.0,@RakeshSinha01 Hello sanghee prof. \n\nVandematram yaad karle pahle. \n\nOr \n\nNathu godse gaddar namakharaam aatankwadi\xe2\x80\xa6 https://t.co/S32JwtWMp0
0.0,@Imjytk Konsa indian mujahid kabka khatam ho chuka he. Aur mughal agar aatankwadi the to kyu 900 -1000 sal raj karn\xe2\x80\xa6 https://t.co/ifKeQjFFVX
1.0,@AliSohrab007 @BSF_India @khalidmfp aatankwadi hindu machinry  jis ka mool sansthapak p jawahar lal hai jis ne  sab\xe2\x80\xa6 https://t.co/Pi3QZd0Ys8
0.0,@nagendrarawat53 @BJP4India Magar kisi ne socha nahi\n\nGermany ki hotel pe humla huaa\n\nGermani ne badla liya kuch hi\xe2\x80\xa6 https://t.co/DCuMkB9DpX
2.0,@sardanarohit Abe bjp ka dalal  ... jab Bangladesh desh m murder karne wala zakir nayak se barbhawit tha  to tum go\xe2\x80\xa6 https://t.co/vKbtBUPNuG
0.0,@aajtak Aatankwadi ko marna hi chahiye aatnkwad par p bath nahi karte ho armi ke hamare jwan jab sahid hote hai tab\xe2\x80\xa6 https://t.co/Tlt5sNL1FH
0.0,@SirSunilShetty Ye sab karne k baad congi Pm ko dosh deti hai..kitni tadpan Hai inme...notbandi ki vajah seesab pag\xe2\x80\xa6 https://t.co/TenRcJSB8f
0.0,@nagendrarawat53 @BJP4India Khatma kyu nahi kar dete ?\n\nEk sochne wali baat samne aayi\n\nKya sabhi desh aur midiya m\xe2\x80\xa6 https://t.co/rm7gWvDoRD
0.0,@ajitanjum @ArvindKejriwal ...........aek aatankwadi hai....ya sub aatankwadi hain......?
0.0,"@sambitswaraj Patra ji becharo ki satta chhin li,sare kaale karnaame ujagar ker diye ,sare algawwadi,aatankwadi,ris\xe2\x80\xa6 https://t.co/3PqLf1eL6h"
0.0,"Hum indian kahte hai aatankwadi se humhe bachao, now here terrorist are saying that save us from ISRAEL"
0.0,"@News18India @awasthis @sambitswaraj @Pawankhera @ameeque_Jamei aatankwadi ke upar kadi karwai horahahai, pratidin\xe2\x80\xa6 https://t.co/MIIBEHbT6y"
0.0,"@News18India waha to kui vampanthi naxalwadi aatankwadi student to nehihena, jase JNU ke zoo park me bhare padehai"
1.0,RT @wahajbaba_adv: Rajasthan me RSS ke Aatankwadi ne Lovejihad ke Naam par Gharib Musalman Afrazul ko Zinda Jala Kar maar Diya Gaya\n\n#Aj_Mo\xe2\x80\xa6
0.0,@nagendrarawat53 @BJP4India Dusri baat \n\nWorld ke logo se kyi desho ki sarkar aur midiya sach chupa raha he\n\nIsis a\xe2\x80\xa6 https://t.co/R9ENMnjggT
0.0,@Anil_jungi @MajorPoonia @adgpi @crpfindia @BSF_India @JmuKmrPolice Anil sir Indian army ki Saman Bhartiya Janta Pa\xe2\x80\xa6 https://t.co/x1a9wQnNEL
0.0,"@S_MahajanLS Wo v BJP ke samay me huwa tha, us samay ke sarkar ki kamjor i thi. Aatankwadi sansad parisar me kaise ghus gaye."
0.0,@nagendrarawat53 @BJP4India Kuch ghante baad yaani usi din Germani ne aatankwadi thikano pe humla kiya\nYah khabr mi\xe2\x80\xa6 https://t.co/J3En9OghXV
1.0,@nagendrarawat53 @BJP4India Aur muslim ko badnam karne khud hi humla karwate ho\nAur badle me aatankwadi thikano pe\xe2\x80\xa6 https://t.co/ksMj1VIE9X
1.0,@YoungMuslimIN @TimesNow haha sapne dekh hindu ceo bante hai aatankwadi nahi
0.0,@priyankac19 Mtlb ki hawai jahaj me fanse logo ko mrne dena chahiye tha magar ek aatankwadi ko nahi chhodna tha ek\xe2\x80\xa6 https://t.co/jFDnZ84kJC
0.0,@BJP4India @AmitShah Agar wo aatankwadi hai to videsh mantralaye unko visa kaise diya Matlab sushma ji galat logon\xe2\x80\xa6 https://t.co/NEt2KOkIXn
0.0,@nagendrarawat53 @BJP4India Aur ye baat americi Lashkar ke ek jawan ne batayi \n\nUse isis ne shamil hone ko kaha gya\xe2\x80\xa6 https://t.co/Ylmprcaxrz
0.0,@Bobeydeol1 Media bhand hai. It's double standard media. Jab koi shantidoot inki G..... mein bamboo daalega then th\xe2\x80\xa6 https://t.co/R3LezTTFZz
0.0,@RakeshSinha01 Sunaa he \n\nAaj\n\nSanghee gaddaro k \n\nJeeja jii ka birthday he... \xf0\x9f\x98\xaf\xf0\x9f\x98\xaf\xf0\x9f\x98\xaf\n\nChalo abb boldo\n\nNathu godse na\xe2\x80\xa6 https://t.co/OG0JohqJMd
0.0,"@iRheasingh @RealVinduSingh @BeingSalmanKhan Arey isko importance mt do ye Swami Om ki biwi h..ye b hindu muslim, a\xe2\x80\xa6 https://t.co/KNTfFAcOy9"
